,ttext,date,isretweet,retweetcount,favoritecount,score,product,city,country,duplicate
671,"Sell Your Apple Iphone 6 16gb Sprint As High As $12
 ",6/21/2020 6:26,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
672,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/21/2020 6:12,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
673,RT @iDropNews: @iDropNews is giving away a brand-new 64GB iPhone SE this August! Follow the link to earn your chances to win!  ,6/21/2020 6:11,TRUE,940,0,1,Apple Iphone,Los Angeles,USA,TRUE
674,RT @iDropNews: We're giving away another 64GB iPhone 11 to one lucky winner absolutely FREE. Follow the link and enter to win! Contest ends,6/21/2020 6:10,TRUE,3131,0,4,Apple Iphone,Los Angeles,USA,TRUE
675,@sandyaschneider Its not on my iPhone 8 but I havent updated in the past 3 updates because I dont trust apple,6/21/2020 6:05,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
676,"@MaxWinebach Phone- iPhone 11 Pro Max, Note 10+, V60
Charger- Anker
Earbuds- Apple
Headphones- Masters &amp; Dynamics
L  ",6/21/2020 4:49,FALSE,0,2,1,Apple Iphone,Los Angeles,USA,FALSE
677,Uhhhhh. WTF?!?! So I was texting and typed out the word never and the suggestions just floored me. I would have nev  ,6/21/2020 3:53,FALSE,0,0,-1,Apple Iphone,Los Angeles,USA,FALSE
678,Forbes: Have Apple And Google Suddenly Uploaded A COVID-19 Tracking App To Your Phone? The Facts Behind The Furore.  ,6/21/2020 3:50,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
679,Would you buy this? I made it for a school project.  Iphone  Apple  ,6/21/2020 3:23,FALSE,2,16,0,Apple Iphone,Los Angeles,USA,FALSE
680,New iPhone Exclusive Reveals Stunning Apple Design Decision  ,6/21/2020 3:03,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
681,@jhelquist Exactly  Was trying to buy new head phones and the man helping me just kept insisting that apple produc  ,6/21/2020 2:11,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
682,"@UberFacts Make that an Apple iPhone, please!",6/21/2020 1:20,FALSE,0,1,0,Apple Iphone,Los Angeles,USA,FALSE
683,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/20/2020 22:57,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
684,RT @iDropNews: We're giving away another 64GB iPhone 11 to one lucky winner absolutely FREE. Follow the link and enter to win! Contest ends,6/20/2020 22:54,TRUE,3131,0,4,Apple Iphone,Los Angeles,USA,TRUE
685,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/20/2020 22:28,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,TRUE
686,Hey @Apple! What happened to all the app settings on my iPhone?  ,6/20/2020 21:36,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
687,RT @iDropNews: We're giving away another 64GB iPhone 11 to one lucky winner absolutely FREE. Follow the link and enter to win! Contest ends,6/20/2020 21:35,TRUE,3131,0,4,Apple Iphone,Los Angeles,USA,TRUE
688,I bet a lot of people really miss the iPhone finger unlock feature these days.  iPhone  covidSucks .@Apple,6/20/2020 21:21,FALSE,0,1,-1,Apple Iphone,Los Angeles,USA,FALSE
689,@ronronron911 @MichaelSteeber @storetellee People are calling this un-Apple-like and yet it is shockingly similar  ,6/20/2020 20:43,FALSE,0,1,-1,Apple Iphone,Los Angeles,USA,FALSE
690,"RT @TrendCityShow: Who will be  1
DL our  App to enter your VOTE NOW

 Top40 Voting

iPhone: ",6/20/2020 19:57,TRUE,5,0,1,Apple Iphone,Los Angeles,USA,TRUE
691,RT @MuellerSheWrote: Search for Quarantine Confessions wherever you listen to podcasts &amp; search for our spyglass lady logo! Or if youre,6/20/2020 19:56,TRUE,3,0,-1,Apple Iphone,Los Angeles,USA,FALSE
692,RT @MuellerSheWrote: Search for Quarantine Confessions wherever you listen to podcasts &amp; search for our spyglass lady logo! Or if youre,6/20/2020 19:54,TRUE,3,0,-1,Apple Iphone,Los Angeles,USA,TRUE
693,Search for Quarantine Confessions wherever you listen to podcasts &amp; search for our spyglass lady logo! Or if you  ,6/20/2020 19:52,FALSE,3,11,-1,Apple Iphone,Los Angeles,USA,FALSE
694,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/20/2020 19:27,TRUE,1,0,0,Apple Iphone,Los Angeles,USA,TRUE
695,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/20/2020 19:22,FALSE,1,2,0,Apple Iphone,Los Angeles,USA,TRUE
696,My phone has been so slow and unresponsive since Thursday &amp; there is hardly any appointments available near me at t  ,6/20/2020 19:20,FALSE,0,1,-1,Apple Iphone,Los Angeles,USA,FALSE
697,"RT @WatchersTweet: Episode 28 of The Apple Watchers podcast out now!  We discuss the latest Apple Watch &amp; Apple news, stories, picks and ti",6/20/2020 19:11,TRUE,2,0,0,Apple Iphone,Los Angeles,USA,FALSE
698,"Episode 28 of The Apple Watchers podcast out now!  We discuss the latest Apple Watch &amp; Apple news, stories, picks a  ",6/20/2020 19:10,FALSE,2,1,0,Apple Iphone,Los Angeles,USA,FALSE
699,Here's what you can show your Aunt Karen when she posts on FB freaking out that Big Brother has been tracking her w  ,6/20/2020 18:36,FALSE,0,0,-1,Apple Iphone,Los Angeles,USA,FALSE
700,@FatKidDeals The Google G1 took on iphone back then.Both didnt have video capture tech. Apple releases an S version  ,6/20/2020 18:35,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
701,@tim_cook I need a Apple iMac pocket! A desktop that is the same size as a WiFi dongle. I also want an iPhone watch  ,6/20/2020 18:24,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
702,"RT @mo3one0: So $AAPL hit a New High and then fell sharply Friday.

Is it time to buy? Well, if you consider how well Tech has done compare",6/20/2020 18:18,TRUE,1,0,0,Apple Iphone,Los Angeles,USA,FALSE
703,"So $AAPL hit a New High and then fell sharply Friday.

Is it time to buy? Well, if you consider how well Tech has d  ",6/20/2020 18:14,FALSE,1,1,0,Apple Iphone,Los Angeles,USA,FALSE
704,"[music] Freaky waist by MC galaxy 

 ",6/20/2020 17:56,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
705,I am on my last iPhone @AppleSupport @Apple. I am literally switching to an old school flip phone I used about 15 y  ,6/20/2020 17:54,FALSE,0,1,0,Apple Iphone,Los Angeles,USA,FALSE
706,"Apple is about to unveil a bunch of new features coming to the iPhone, Apple Watch, and other major products  here  ",6/20/2020 17:50,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
707,APPLE SALE! Apple iPhone XS 64GB Factory Unlocked 4G LTE iOS Smartphone  ,6/20/2020 17:45,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
708,APPLE SALE! Apple iPhone 11 Pro Max 64GB Gold LTE Cellular AT&amp;T MWFC2LL/A  ,6/20/2020 17:45,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
709,RT @LisaRules: Ask Siri to look up a photo of an idiot and Donald Trumps photo comes up! Not even kidding! Nice work iPhone!!!!! @Apple yo,6/20/2020 17:34,TRUE,21,0,1,Apple Iphone,Los Angeles,USA,FALSE
710,RT @iDropNews: We're giving away another 64GB iPhone 11 to one lucky winner absolutely FREE. Follow the link and enter to win! Contest ends,6/20/2020 16:59,TRUE,3131,0,4,Apple Iphone,Los Angeles,USA,TRUE
711,"My dads iPhone pooped out on him &amp;, now, he officially has a better @Apple iPhone than mine. Shoutout to  ",6/20/2020 16:30,FALSE,0,0,1,Apple Iphone,Los Angeles,USA,FALSE
712,Honest question: do any of the people tearing down statues know or care how their phones and nikes are created toda  ,6/20/2020 16:12,FALSE,0,1,1,Apple Iphone,Los Angeles,USA,FALSE
713,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/20/2020 15:48,TRUE,1,0,0,Apple Iphone,Los Angeles,USA,TRUE
714,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/20/2020 15:47,FALSE,1,0,0,Apple Iphone,Los Angeles,USA,TRUE
715,Have Apple And Google Suddenly Uploaded A COVID-19 Tracking App To Your Phone? The Facts Behind The F... via @forbes  ,6/20/2020 15:28,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,TRUE
716,RT @iDropNews: Photos Surface Hinting Apple's iPhone 12 Will Get an Exciting New Design  applenews  ,6/20/2020 15:27,TRUE,6,0,1,Apple Iphone,Los Angeles,USA,FALSE
717,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/20/2020 15:23,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
718,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/20/2020 15:17,TRUE,2,0,0,Apple Iphone,Los Angeles,USA,TRUE
719,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/20/2020 15:17,TRUE,2,0,0,Apple Iphone,Los Angeles,USA,TRUE
720,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/20/2020 15:16,FALSE,2,2,0,Apple Iphone,Los Angeles,USA,TRUE
721,@DallasPhoto @Apple iPhone X Saturday morning clicks  ,6/20/2020 15:07,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
722,RT @LisaRules: Ask Siri to look up a photo of an idiot and Donald Trumps photo comes up! Not even kidding! Nice work iPhone!!!!! @Apple yo,6/20/2020 15:03,TRUE,21,0,1,Apple Iphone,Los Angeles,USA,TRUE
723,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/20/2020 14:25,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
724,"RT @Dean_Devlin:  TheLibrarians marathon all day today on  ElectricNOW! Download your app at:
For Apple (iPhone, iPad, AppleTV):  ",6/20/2020 14:17,TRUE,39,0,0,Apple Iphone,Los Angeles,USA,TRUE
725,RT @dannyvena:  Apple Reportedly Moving Production of the  iPhone SE to  India  @themotleyfool  stocks $AAPL  ,6/20/2020 12:58,TRUE,2,0,0,Apple Iphone,Los Angeles,USA,FALSE
726,RT @iDropNews: We're giving away another 64GB iPhone 11 to one lucky winner absolutely FREE. Follow the link and enter to win! Contest ends,6/20/2020 12:52,TRUE,3131,0,4,Apple Iphone,Los Angeles,USA,TRUE
727,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/20/2020 12:51,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
728,"RT @iDownloadBlog: The Apple Events app on tvOS has been folded into the TV app on iPhone, iPad, Mac and Apple TV, with  WWDC20 keynote lis",6/20/2020 12:43,TRUE,6,0,0,Apple Iphone,Los Angeles,USA,FALSE
729,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/20/2020 12:19,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
730,"[Gossip] Apple denies Dubai police access to hushpuppi Mac laptop &amp; iPhone 

 ",6/20/2020 11:59,FALSE,0,0,-2,Apple Iphone,Los Angeles,USA,FALSE
731,APPLE SALE! iPhone 8 Plus 256GB Unlocked  ,6/20/2020 11:46,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
732,"RT @iDownloadBlog: The Apple Events app on tvOS has been folded into the TV app on iPhone, iPad, Mac and Apple TV, with  WWDC20 keynote lis",6/20/2020 11:16,TRUE,6,0,0,Apple Iphone,Los Angeles,USA,TRUE
733,"RT @iDownloadBlog: The Apple Events app on tvOS has been folded into the TV app on iPhone, iPad, Mac and Apple TV, with  WWDC20 keynote lis",6/20/2020 10:50,TRUE,6,0,0,Apple Iphone,Los Angeles,USA,TRUE
734,@Macro117 @AFCKaiser @Mrwhosetheboss Yeah but good luck fixing an iPhone with a broken back glass apple literally s  ,6/20/2020 10:30,FALSE,0,3,1,Apple Iphone,Los Angeles,USA,FALSE
735,RT @iDropNews: We're giving away another 64GB iPhone 11 to one lucky winner absolutely FREE. Follow the link and enter to win! Contest ends,6/20/2020 10:24,TRUE,3131,0,4,Apple Iphone,Los Angeles,USA,TRUE
736,"RT @iDownloadBlog: The Apple Events app on tvOS has been folded into the TV app on iPhone, iPad, Mac and Apple TV, with  WWDC20 keynote lis",6/20/2020 10:23,TRUE,6,0,0,Apple Iphone,Los Angeles,USA,TRUE
737,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/20/2020 10:19,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,TRUE
738,"RT @iDownloadBlog: The Apple Events app on tvOS has been folded into the TV app on iPhone, iPad, Mac and Apple TV, with  WWDC20 keynote lis",6/20/2020 10:02,TRUE,6,0,0,Apple Iphone,Los Angeles,USA,TRUE
739,"The Apple Events app on tvOS has been folded into the TV app on iPhone, iPad, Mac and Apple TV, with  WWDC20 keynot  ",6/20/2020 10:00,FALSE,6,18,0,Apple Iphone,Los Angeles,USA,FALSE
740,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/20/2020 9:31,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
741,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/20/2020 9:10,TRUE,2,0,0,Apple Iphone,Los Angeles,USA,TRUE
742,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/20/2020 9:10,TRUE,2,0,0,Apple Iphone,Los Angeles,USA,TRUE
743,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/20/2020 9:05,FALSE,2,1,0,Apple Iphone,Los Angeles,USA,TRUE
744,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/20/2020 9:00,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,TRUE
745,"RT @TrendCityShow: Only App VOTES COUNT

Download our App &amp; Vote ur Fav Artist in the  Top25

iPhone: ",6/20/2020 8:53,TRUE,12,0,1,Apple Iphone,Los Angeles,USA,FALSE
746,RT @iDropNews: We're giving away another 64GB iPhone 11 to one lucky winner absolutely FREE. Follow the link and enter to win! Contest ends,6/20/2020 8:38,TRUE,3131,0,4,Apple Iphone,Los Angeles,USA,TRUE
747,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/20/2020 8:28,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
748,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/20/2020 8:25,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,TRUE
749,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/20/2020 8:22,TRUE,3,0,0,Apple Iphone,Los Angeles,USA,TRUE
750,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/20/2020 8:20,FALSE,3,3,0,Apple Iphone,Los Angeles,USA,TRUE
751,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/20/2020 8:08,TRUE,1,0,0,Apple Iphone,Los Angeles,USA,TRUE
752,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/20/2020 8:05,FALSE,1,1,0,Apple Iphone,Los Angeles,USA,TRUE
753,RT @iDropNews: @iDropNews is giving away a brand-new 64GB iPhone SE this August! Follow the link to earn your chances to win!  ,6/20/2020 7:46,TRUE,940,0,1,Apple Iphone,Los Angeles,USA,TRUE
754,Apples Next iPhone X Release Could Be The Biggest One Ever  ,6/20/2020 7:36,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,TRUE
755,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/20/2020 7:34,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
756,Am about to cop me the iPhone 12   ,6/20/2020 7:19,FALSE,0,3,0,Apple Iphone,Los Angeles,USA,FALSE
757,Apple really wants to make a foldable iPhone ,6/20/2020 6:19,FALSE,0,2,0,Apple Iphone,Los Angeles,USA,FALSE
758,@TheSiddhant @Queenie46205547 @OmkarSP9 @zlj517 Indeed apple designed iPhone.,6/20/2020 5:58,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
759,"I liked a @YouTube: iPhone Fold, iPhone 12, iPhone OS 14, Apple Glasses &amp; More Leaks!  ",6/20/2020 5:38,FALSE,0,0,0,Apple Iphone,Los Angeles,USA,FALSE
760,RT @iDropNews: @iDropNews is giving away a brand-new 64GB iPhone SE this August! Follow the link to earn your chances to win!  ,6/20/2020 5:31,TRUE,940,0,1,Apple Iphone,Los Angeles,USA,TRUE
761,DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  ,6/20/2020 5:29,FALSE,0,1,0,Apple Iphone,Los Angeles,USA,TRUE
762,RT @LisaRules: Ask Siri to look up a photo of an idiot and Donald Trumps photo comes up! Not even kidding! Nice work iPhone!!!!! @Apple yo,6/20/2020 4:59,TRUE,21,0,1,Apple Iphone,Los Angeles,USA,TRUE
763,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/20/2020 4:53,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
764,RT @LisaRules: Ask Siri to look up a photo of an idiot and Donald Trumps photo comes up! Not even kidding! Nice work iPhone!!!!! @Apple yo,6/20/2020 4:31,TRUE,21,0,1,Apple Iphone,Los Angeles,USA,TRUE
765,@fanatiztv_en I cant play the Barca/Sevilla on demand on Apple TV and iPhone. Can you take a look please? Disappointed.,6/20/2020 4:06,FALSE,0,0,-1,Apple Iphone,Los Angeles,USA,FALSE
766,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/20/2020 3:58,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
767,"RT @iDropNews: We're giving away another FREE iPhone 11 Pro Max! Giveaway ends 10/20. ARV $1,099. Follow the link and enter to win!   ",6/20/2020 3:37,TRUE,2422,0,2,Apple Iphone,Los Angeles,USA,TRUE
768,RT @LisaRules: Ask Siri to look up a photo of an idiot and Donald Trumps photo comes up! Not even kidding! Nice work iPhone!!!!! @Apple yo,6/20/2020 3:25,TRUE,21,0,1,Apple Iphone,Los Angeles,USA,TRUE
769,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/20/2020 3:11,TRUE,4,0,0,Apple Iphone,Los Angeles,USA,TRUE
770,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/20/2020 3:10,TRUE,4,0,0,Apple Iphone,Los Angeles,USA,TRUE
771,RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share!  indiegame  gamedev  indiedev  retro  indievideogames  ios  indiegames  vi,6/20/2020 3:08,TRUE,4,0,0,Apple Iphone,Los Angeles,USA,TRUE
772,"Because of this, you could get an iPhone for I think $199 because the rest of the price was subsidized by AT&amp;T (the  ",6/20/2020 3:06,FALSE,0,2,1,Apple Iphone,Los Angeles,USA,FALSE
773,"So back in the summer of 2008, if y'all can really think back that far, the second iPhone was released.

When the f  ",6/20/2020 3:05,FALSE,0,2,0,Apple Iphone,Los Angeles,USA,FALSE
